order_id,customer_id,status,total_amount,created_at,updated_at
ORD-1585,CUST-147,Cancelled,926.58,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1586,CUST-246,Completed,391.68,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1587,CUST-115,Completed,709.42,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1588,CUST-277,Processing,652.8,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1589,CUST-133,Cancelled,598.9,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1590,CUST-134,Cancelled,206.64,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1591,CUST-201,Processing,549.81,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1592,CUST-201,Processing,299.98,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1593,CUST-186,Completed,618.07,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1594,CUST-107,Cancelled,206.64,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1595,CUST-102,Processing,1328.28,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1596,CUST-214,Processing,608.33,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1597,CUST-280,Completed,320.88,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1598,CUST-187,Cancelled,490.9,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1599,CUST-299,Completed,897.61,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-1600,CUST-288,Processing,239.89,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1601,CUST-193,Cancelled,56.62,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1602,CUST-153,Processing,244.45,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1603,CUST-200,Completed,613.03,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1604,CUST-224,Cancelled,103.03,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1605,CUST-207,Processing,522.24,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1606,CUST-131,Cancelled,133.97,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1607,CUST-195,Completed,184.29,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1608,CUST-213,Processing,433.12,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1609,CUST-174,Cancelled,799.94,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1610,CUST-190,Completed,584.12,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1611,CUST-207,Processing,405.84,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1612,CUST-287,Cancelled,326.4,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1613,CUST-185,Completed,376.98,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1614,CUST-188,Completed,195.84,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1615,CUST-269,Processing,601.96,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1616,CUST-198,Processing,191.46,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1617,CUST-102,Completed,278.24,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1618,CUST-281,Cancelled,612.48,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1619,CUST-235,Completed,872.06,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1620,CUST-134,Processing,1236.33,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1621,CUST-203,Cancelled,1189.14,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1622,CUST-249,Processing,609.91,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1623,CUST-186,Completed,777.95,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1624,CUST-184,Cancelled,31.91,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1625,CUST-173,Processing,710.78,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1626,CUST-243,Completed,206.64,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1627,CUST-141,Processing,968.02,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1628,CUST-146,Cancelled,245.45,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1629,CUST-104,Completed,177.12,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1630,CUST-241,Completed,236.16,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1631,CUST-270,Cancelled,810.2,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1632,CUST-118,Cancelled,646.45,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1633,CUST-200,Completed,208.68,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1634,CUST-249,Completed,897.36,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1635,CUST-224,Cancelled,512.14,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1636,CUST-245,Cancelled,310.69,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1637,CUST-271,Completed,1140.21,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1638,CUST-211,Processing,95.73,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1639,CUST-288,Cancelled,300.35,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1640,CUST-119,Cancelled,442.63,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1641,CUST-178,Processing,191.46,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1642,CUST-121,Processing,147.6,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1643,CUST-266,Completed,245.45,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1644,CUST-252,Processing,502.64,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1645,CUST-213,Cancelled,680.38,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1646,CUST-146,Processing,498.6,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1647,CUST-173,Cancelled,108.29,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1648,CUST-121,Completed,567.63,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1649,CUST-265,Processing,83.87,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1650,CUST-205,Processing,95.73,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1651,CUST-211,Cancelled,442.78,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1652,CUST-206,Cancelled,1160.75,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1653,CUST-219,Processing,599.69,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1654,CUST-296,Processing,723.76,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1655,CUST-155,Completed,817.23,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1656,CUST-169,Cancelled,98.18,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1657,CUST-160,Cancelled,261.26,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1658,CUST-207,Cancelled,362.12,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-1659,CUST-145,Cancelled,206.64,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1660,CUST-227,Completed,616.52,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-1661,CUST-161,Processing,30.55,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1662,CUST-131,Completed,670.62,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1663,CUST-294,Processing,310.73,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1664,CUST-159,Processing,269.8,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1665,CUST-136,Processing,689.05,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1666,CUST-286,Completed,283.1,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1667,CUST-240,Processing,610.9,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1668,CUST-115,Cancelled,61.1,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-1669,CUST-207,Processing,440.92,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1670,CUST-151,Cancelled,366.54,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1671,CUST-270,Processing,531.84,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1672,CUST-277,Cancelled,603.46,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1673,CUST-257,Processing,818.6,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1674,CUST-257,Cancelled,479.78,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1675,CUST-298,Completed,191.46,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1676,CUST-101,Cancelled,863.96,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1677,CUST-174,Completed,154.7,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1678,CUST-213,Completed,30.94,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1679,CUST-103,Processing,558.55,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1680,CUST-206,Completed,923.17,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1681,CUST-232,Completed,61.1,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1682,CUST-282,Cancelled,636.93,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1683,CUST-195,Processing,183.3,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1684,CUST-161,Cancelled,15.47,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1685,CUST-220,Cancelled,436.78,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1686,CUST-286,Processing,692.14,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1687,CUST-188,Completed,360.34,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1688,CUST-287,Processing,123.76,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1689,CUST-169,Cancelled,682.37,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1690,CUST-159,Processing,344.14,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1691,CUST-107,Cancelled,88.56,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1692,CUST-184,Cancelled,376.98,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1693,CUST-215,Completed,569.86,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1694,CUST-126,Completed,216.58,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1695,CUST-118,Cancelled,305.45,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1696,CUST-100,Processing,784.64,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1697,CUST-164,Completed,465.9,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1698,CUST-253,Cancelled,1118.89,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1699,CUST-174,Processing,226.48,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1700,CUST-226,Cancelled,649.64,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1701,CUST-145,Processing,441.81,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1702,CUST-103,Completed,318.19,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1703,CUST-289,Cancelled,683.67,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1704,CUST-297,Cancelled,588.93,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1705,CUST-237,Completed,245.78,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1706,CUST-235,Cancelled,125.66,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1707,CUST-276,Processing,30.94,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1708,CUST-277,Completed,801.61,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1709,CUST-252,Processing,49.09,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1710,CUST-267,Processing,497.31,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1711,CUST-239,Processing,488.72,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1712,CUST-243,Completed,154.7,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1713,CUST-122,Cancelled,173.9,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1714,CUST-124,Completed,313.02,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1715,CUST-108,Completed,261.12,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1716,CUST-192,Completed,125.66,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1717,CUST-185,Cancelled,719.12,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1718,CUST-252,Cancelled,191.46,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1719,CUST-136,Cancelled,15.47,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1720,CUST-101,Processing,347.8,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1721,CUST-163,Processing,585.31,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1722,CUST-296,Completed,810.56,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1723,CUST-124,Cancelled,628.3,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1724,CUST-166,Cancelled,906.62,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1725,CUST-180,Processing,34.78,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1726,CUST-106,Processing,697.68,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1727,CUST-139,Processing,147.27,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1728,CUST-140,Processing,287.19,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1729,CUST-128,Cancelled,229.1,2024-12-07 00:00:00,2024-12-07 00:00:00
ORD-1730,CUST-151,Processing,177.12,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1731,CUST-261,Processing,398.26,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1732,CUST-272,Cancelled,127.64,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1733,CUST-139,Cancelled,251.32,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1734,CUST-285,Completed,1238.55,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1735,CUST-294,Completed,433.12,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1736,CUST-296,Completed,958.19,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1737,CUST-202,Cancelled,141.17,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-1738,CUST-270,Processing,669.62,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1739,CUST-142,Processing,375.85,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1740,CUST-207,Completed,776.01,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1741,CUST-102,Cancelled,372.04,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1742,CUST-268,Processing,196.36,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1743,CUST-179,Cancelled,345.08,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1744,CUST-288,Completed,278.24,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1745,CUST-255,Processing,504.19,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1746,CUST-220,Cancelled,147.6,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1747,CUST-184,Completed,539.26,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1748,CUST-283,Cancelled,147.27,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1749,CUST-248,Processing,1026.8,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1750,CUST-136,Processing,1002.77,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1751,CUST-166,Cancelled,989.11,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1752,CUST-148,Cancelled,657.12,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1753,CUST-250,Completed,509.58,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1754,CUST-280,Completed,599.69,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1755,CUST-134,Processing,444.32,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1756,CUST-208,Processing,723.82,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1757,CUST-285,Cancelled,1296.94,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1758,CUST-169,Cancelled,91.65,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1759,CUST-281,Cancelled,509.38,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1760,CUST-247,Completed,251.32,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1761,CUST-270,Processing,324.72,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1762,CUST-161,Processing,565.47,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1763,CUST-289,Completed,61.1,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1764,CUST-107,Processing,389.91,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1765,CUST-197,Processing,452.96,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1766,CUST-246,Processing,515.79,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1767,CUST-143,Completed,738.92,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1768,CUST-241,Processing,648.72,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1769,CUST-207,Completed,1036.56,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1770,CUST-219,Processing,153.8,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1771,CUST-298,Completed,1452.19,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1772,CUST-297,Cancelled,439.81,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1773,CUST-111,Completed,828.57,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1774,CUST-264,Cancelled,244.4,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1775,CUST-182,Cancelled,91.65,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1776,CUST-234,Cancelled,515.04,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1777,CUST-154,Completed,587.18,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1778,CUST-180,Cancelled,366.6,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1779,CUST-295,Completed,529.44,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1780,CUST-206,Completed,531.36,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1781,CUST-261,Processing,405.79,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1782,CUST-190,Cancelled,711.75,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1783,CUST-167,Cancelled,153.92,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1784,CUST-128,Completed,305.5,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1785,CUST-271,Processing,348.38,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1786,CUST-197,Completed,63.82,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1787,CUST-136,Completed,208.68,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1788,CUST-132,Processing,169.86,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1789,CUST-190,Processing,1233.52,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-1790,CUST-237,Completed,762.46,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1791,CUST-251,Cancelled,34.78,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1792,CUST-216,Completed,549.81,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1793,CUST-238,Processing,326.4,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1794,CUST-243,Completed,827.98,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1795,CUST-163,Completed,505.48,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1796,CUST-183,Processing,1506.19,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1797,CUST-155,Completed,88.56,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1798,CUST-211,Completed,56.62,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1799,CUST-292,Cancelled,766.23,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1800,CUST-162,Processing,546.38,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1801,CUST-176,Cancelled,549.81,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1802,CUST-237,Processing,433.16,2024-12-13 00:00:00,2024-12-13 00:00:00
ORD-1803,CUST-237,Completed,672.5,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1804,CUST-125,Cancelled,247.21,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1805,CUST-112,Cancelled,628.3,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1806,CUST-114,Processing,232.39,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1807,CUST-165,Completed,536.4,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1808,CUST-276,Processing,596.12,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1809,CUST-128,Completed,575.14,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1810,CUST-179,Completed,130.56,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1811,CUST-105,Cancelled,381.28,2024-12-14 00:00:00,2024-12-14 00:00:00
ORD-1812,CUST-193,Processing,563.57,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1813,CUST-229,Completed,1004.78,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1814,CUST-185,Completed,170.17,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1815,CUST-127,Completed,538.38,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1816,CUST-213,Processing,587.52,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1817,CUST-278,Processing,713.9,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1818,CUST-100,Processing,1068.84,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1819,CUST-297,Cancelled,154.7,2024-12-23 00:00:00,2024-12-23 00:00:00
ORD-1820,CUST-161,Cancelled,62.83,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1821,CUST-115,Processing,636.04,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1822,CUST-255,Processing,955.39,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1823,CUST-138,Cancelled,545.71,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1824,CUST-279,Cancelled,389.97,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1825,CUST-298,Processing,690.45,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1826,CUST-126,Completed,122.2,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1827,CUST-287,Processing,411.81,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1828,CUST-260,Cancelled,113.24,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1829,CUST-291,Processing,662.73,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1830,CUST-243,Processing,285.41,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1831,CUST-290,Completed,452.29,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1832,CUST-141,Processing,59.04,2024-12-15 00:00:00,2024-12-15 00:00:00
ORD-1833,CUST-104,Completed,1176.37,2024-12-25 00:00:00,2024-12-25 00:00:00
ORD-1834,CUST-178,Cancelled,395.45,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1835,CUST-286,Completed,973.99,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1836,CUST-225,Processing,30.55,2024-12-21 00:00:00,2024-12-21 00:00:00
ORD-1837,CUST-261,Processing,225.36,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1838,CUST-243,Completed,61.88,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1839,CUST-233,Completed,791.97,2024-12-09 00:00:00,2024-12-09 00:00:00
ORD-1840,CUST-142,Processing,113.24,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1841,CUST-158,Processing,626.04,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1842,CUST-109,Cancelled,304.65,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1843,CUST-140,Processing,531.07,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1844,CUST-200,Cancelled,451.49,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1845,CUST-143,Processing,729.98,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1846,CUST-149,Processing,314.15,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1847,CUST-143,Cancelled,139.23,2024-12-17 00:00:00,2024-12-17 00:00:00
ORD-1848,CUST-182,Processing,392.72,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1849,CUST-281,Cancelled,566.2,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1850,CUST-235,Completed,808.64,2024-12-19 00:00:00,2024-12-19 00:00:00
ORD-1851,CUST-170,Completed,456.96,2024-12-01 00:00:00,2024-12-01 00:00:00
ORD-1852,CUST-245,Completed,314.44,2024-12-27 00:00:00,2024-12-27 00:00:00
ORD-1853,CUST-288,Cancelled,30.55,2024-12-18 00:00:00,2024-12-18 00:00:00
ORD-1854,CUST-197,Cancelled,191.46,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1855,CUST-296,Cancelled,314.15,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1856,CUST-187,Completed,364.49,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1857,CUST-242,Cancelled,255.28,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1858,CUST-170,Cancelled,263.89,2024-12-28 00:00:00,2024-12-28 00:00:00
ORD-1859,CUST-116,Processing,152.75,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1860,CUST-300,Cancelled,531.98,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1861,CUST-154,Processing,385.84,2024-12-02 00:00:00,2024-12-02 00:00:00
ORD-1862,CUST-188,Processing,343.81,2024-12-04 00:00:00,2024-12-04 00:00:00
ORD-1863,CUST-288,Cancelled,122.2,2024-12-16 00:00:00,2024-12-16 00:00:00
ORD-1864,CUST-225,Processing,1406.78,2024-12-12 00:00:00,2024-12-12 00:00:00
ORD-1865,CUST-202,Completed,599.29,2024-12-05 00:00:00,2024-12-05 00:00:00
ORD-1866,CUST-206,Completed,559.6,2024-12-08 00:00:00,2024-12-08 00:00:00
ORD-1867,CUST-245,Cancelled,803.34,2024-12-20 00:00:00,2024-12-20 00:00:00
ORD-1868,CUST-159,Completed,565.47,2024-12-26 00:00:00,2024-12-26 00:00:00
ORD-1869,CUST-227,Processing,259.66,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1870,CUST-231,Completed,554.95,2024-12-03 00:00:00,2024-12-03 00:00:00
ORD-1871,CUST-238,Cancelled,587.92,2024-12-24 00:00:00,2024-12-24 00:00:00
ORD-1872,CUST-109,Completed,660.08,2024-12-22 00:00:00,2024-12-22 00:00:00
ORD-1873,CUST-225,Cancelled,741.34,2024-12-06 00:00:00,2024-12-06 00:00:00
ORD-1874,CUST-292,Cancelled,69.56,2024-12-10 00:00:00,2024-12-10 00:00:00
ORD-1875,CUST-288,Processing,746.67,2024-12-11 00:00:00,2024-12-11 00:00:00
ORD-1876,CUST-169,Completed,803.92,2024-12-17 00:00:00,2024-12-17 00:00:00
